DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2019-03-01 01:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	35.99	EUR	2019-02-28 10:31:16.016
2019-03-01 05:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	49.29	EUR	2019-02-28 10:31:16.016
2019-03-01 09:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	51.64	EUR	2019-02-28 10:31:16.016
2019-03-01 13:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	49.00	EUR	2019-02-28 10:31:16.016
2019-03-01 17:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	69.89	EUR	2019-02-28 10:31:16.016
2019-03-01 21:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	48.94	EUR	2019-02-28 10:31:16.016
2019-03-01 02:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	35.80	EUR	2019-02-28 11:46:19.019
2019-03-01 06:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	58.64	EUR	2019-02-28 11:46:19.019
2019-03-01 10:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	50.75	EUR	2019-02-28 11:46:19.019
2019-03-01 14:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	52.08	EUR	2019-02-28 11:46:19.019
2019-03-01 18:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	65.45	EUR	2019-02-28 11:46:19.019
2019-03-01 22:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	47.48	EUR	2019-02-28 11:46:19.019
2019-03-01 03:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	36.62	EUR	2019-02-28 12:00:46.046
2019-03-01 07:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	53.17	EUR	2019-02-28 12:00:46.046
2019-03-01 11:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	46.40	EUR	2019-02-28 12:00:46.046
2019-03-01 15:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	45.85	EUR	2019-02-28 12:00:47.047
2019-03-01 19:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	51.60	EUR	2019-02-28 12:00:47.047
2019-03-01 00:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	135.00	RON	2019-02-28 12:16:12.012
2019-03-01 04:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	198.24	RON	2019-02-28 12:16:12.012
2019-03-01 08:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	259.76	RON	2019-02-28 12:16:12.012
2019-03-01 12:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	229.00	RON	2019-02-28 12:16:12.012
2019-03-01 16:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	276.27	RON	2019-02-28 12:16:12.012
2019-03-01 20:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	219.00	RON	2019-02-28 12:16:12.012
2019-03-01 01:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	52.00	EUR	2019-02-28 12:46:25.025
2019-03-01 05:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	55.33	EUR	2019-02-28 12:46:25.025
2019-03-01 09:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	58.01	EUR	2019-02-28 12:46:25.025
2019-03-01 13:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	54.52	EUR	2019-02-28 12:46:25.025
2019-03-01 17:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	53.50	EUR	2019-02-28 12:46:25.025
2019-03-01 21:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	53.32	EUR	2019-02-28 12:46:25.025
2019-03-01 02:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	41.02	EUR	2019-02-28 13:01:18.018
2019-03-01 06:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	46.45	EUR	2019-02-28 13:01:18.018
2019-03-01 10:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	46.51	EUR	2019-02-28 13:01:18.018
2019-03-01 14:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	45.55	EUR	2019-02-28 13:01:18.018
2019-03-01 18:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	46.21	EUR	2019-02-28 13:01:18.018
2019-03-01 22:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	43.35	EUR	2019-02-28 13:01:18.018
2019-03-01 03:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	48.52	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	46.02	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	45.79	EUR	2019-02-28 13:01:19.019
2019-03-01 19:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	45.52	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	40.85	EUR	2019-02-28 13:01:19.019
2019-03-01 04:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	43.39	EUR	2019-02-28 13:01:19.019
2019-03-01 08:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	50.28	EUR	2019-02-28 13:01:19.019
2019-03-01 12:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	47.40	EUR	2019-02-28 13:01:19.019
2019-03-01 16:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	50.79	EUR	2019-02-28 13:01:19.019
2019-03-01 20:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	46.53	EUR	2019-02-28 13:01:19.019
2019-03-01 01:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	40.69	EUR	2019-02-28 13:01:19.019
2019-03-01 05:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	55.19	EUR	2019-02-28 13:01:19.019
2019-03-01 09:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	53.88	EUR	2019-02-28 13:01:19.019
2019-03-01 13:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	49.04	EUR	2019-02-28 13:01:19.019
2019-03-01 17:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	64.87	EUR	2019-02-28 13:01:19.019
2019-03-01 21:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	44.19	EUR	2019-02-28 13:01:19.019
2019-03-01 02:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	41.02	EUR	2019-02-28 13:01:19.019
2019-03-01 06:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	56.58	EUR	2019-02-28 13:01:19.019
2019-03-01 10:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	53.88	EUR	2019-02-28 13:01:19.019
2019-03-01 14:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	47.11	EUR	2019-02-28 13:01:19.019
2019-03-01 18:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	51.23	EUR	2019-02-28 13:01:19.019
2019-03-01 22:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	43.35	EUR	2019-02-28 13:01:19.019
2019-03-01 03:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	45.00	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	44.74	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	43.68	EUR	2019-02-28 13:01:19.019
2019-03-01 19:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	43.43	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	40.85	EUR	2019-02-28 13:01:19.019
2019-03-01 04:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	43.39	EUR	2019-02-28 13:01:19.019
2019-03-01 08:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	45.47	EUR	2019-02-28 13:01:19.019
2019-03-01 12:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	44.62	EUR	2019-02-28 13:01:19.019
2019-03-01 16:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	43.71	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	36.05	EUR	2019-02-28 10:31:16.016
2019-03-01 04:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	39.49	EUR	2019-02-28 10:31:16.016
2019-03-01 08:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	53.86	EUR	2019-02-28 10:31:16.016
2019-03-01 12:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	46.61	EUR	2019-02-28 10:31:16.016
2019-03-01 16:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	60.95	EUR	2019-02-28 10:31:16.016
2019-03-01 20:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	52.43	EUR	2019-02-28 10:31:16.016
2019-03-01 01:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	36.30	EUR	2019-02-28 11:46:19.019
2019-03-01 05:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	58.43	EUR	2019-02-28 11:46:19.019
2019-03-01 09:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	55.22	EUR	2019-02-28 11:46:19.019
2019-03-01 13:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	51.79	EUR	2019-02-28 11:46:19.019
2019-03-01 17:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	69.19	EUR	2019-02-28 11:46:19.019
2019-03-01 21:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	52.17	EUR	2019-02-28 11:46:19.019
2019-03-01 02:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	35.80	EUR	2019-02-28 12:00:46.046
2019-03-01 06:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	53.25	EUR	2019-02-28 12:00:46.046
2019-03-01 10:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	48.30	EUR	2019-02-28 12:00:46.046
2019-03-01 14:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	44.40	EUR	2019-02-28 12:00:46.046
2019-03-01 18:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	54.30	EUR	2019-02-28 12:00:47.047
2019-03-01 22:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	43.92	EUR	2019-02-28 12:00:47.047
2019-03-01 03:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	173.61	RON	2019-02-28 12:16:12.012
2019-03-01 07:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	274.64	RON	2019-02-28 12:16:12.012
2019-03-01 11:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	236.59	RON	2019-02-28 12:16:12.012
2019-03-01 15:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	270.69	RON	2019-02-28 12:16:12.012
2019-03-01 19:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	277.70	RON	2019-02-28 12:16:12.012
2019-03-01 00:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	53.60	EUR	2019-02-28 12:46:25.025
2019-03-01 04:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	53.40	EUR	2019-02-28 12:46:25.025
2019-03-01 08:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	58.43	EUR	2019-02-28 12:46:25.025
2019-03-01 12:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	55.53	EUR	2019-02-28 12:46:25.025
2019-03-01 16:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	51.53	EUR	2019-02-28 12:46:25.025
2019-03-01 20:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	55.15	EUR	2019-02-28 12:46:25.025
2019-03-01 01:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	40.69	EUR	2019-02-28 13:01:18.018
2019-03-01 05:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	45.30	EUR	2019-02-28 13:01:18.018
2019-03-01 09:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	47.57	EUR	2019-02-28 13:01:18.018
2019-03-01 13:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	45.41	EUR	2019-02-28 13:01:18.018
2019-03-01 17:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	46.62	EUR	2019-02-28 13:01:18.018
2019-03-01 21:00:00.000	PT60M	10YNO-2--------T	BZN	NO2 BZN	NO2	44.19	EUR	2019-02-28 13:01:18.018
2019-03-01 02:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	41.02	EUR	2019-02-28 13:01:19.019
2019-03-01 06:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	46.45	EUR	2019-02-28 13:01:19.019
2019-03-01 10:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	46.51	EUR	2019-02-28 13:01:19.019
2019-03-01 14:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	45.55	EUR	2019-02-28 13:01:19.019
2019-03-01 18:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	46.21	EUR	2019-02-28 13:01:19.019
2019-03-01 22:00:00.000	PT60M	10Y1001A1001A48H	BZN	NO5 BZN	NO5	43.35	EUR	2019-02-28 13:01:19.019
2019-03-01 03:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	49.99	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	48.56	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	46.93	EUR	2019-02-28 13:01:19.019
2019-03-01 19:00:00.000	PT60M	10YDK-2--------M	BZN	DK2 BZN	DK2	48.66	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	40.85	EUR	2019-02-28 13:01:19.019
2019-03-01 04:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	45.92	EUR	2019-02-28 13:01:19.019
2019-03-01 08:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	53.82	EUR	2019-02-28 13:01:19.019
2019-03-01 12:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	49.08	EUR	2019-02-28 13:01:19.019
2019-03-01 16:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	61.69	EUR	2019-02-28 13:01:19.019
2019-03-01 20:00:00.000	PT60M	10Y1001A1001A39I	BZN	EE BZN	EE	45.04	EUR	2019-02-28 13:01:19.019
2019-03-01 01:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	40.69	EUR	2019-02-28 13:01:19.019
2019-03-01 05:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	55.19	EUR	2019-02-28 13:01:19.019
2019-03-01 09:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	53.88	EUR	2019-02-28 13:01:19.019
2019-03-01 13:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	49.04	EUR	2019-02-28 13:01:19.019
2019-03-01 17:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	64.87	EUR	2019-02-28 13:01:19.019
2019-03-01 21:00:00.000	PT60M	10YLT-1001A0008Q	BZN	LT BZN	LT	44.19	EUR	2019-02-28 13:01:19.019
2019-03-01 02:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	41.02	EUR	2019-02-28 13:01:19.019
2019-03-01 06:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	45.00	EUR	2019-02-28 13:01:19.019
2019-03-01 10:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	44.87	EUR	2019-02-28 13:01:19.019
2019-03-01 14:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	43.96	EUR	2019-02-28 13:01:19.019
2019-03-01 18:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	43.48	EUR	2019-02-28 13:01:19.019
2019-03-01 22:00:00.000	PT60M	10YNO-3--------J	BZN	NO3 BZN	NO3	43.35	EUR	2019-02-28 13:01:19.019
2019-03-01 03:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	45.00	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	44.74	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	43.68	EUR	2019-02-28 13:01:19.019
2019-03-01 20:00:00.000	PT60M	10YNO-4--------9	BZN	NO4 BZN	NO4	43.19	EUR	2019-02-28 13:01:19.019
2019-03-01 01:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	40.69	EUR	2019-02-28 13:01:19.019
2019-03-01 05:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	45.30	EUR	2019-02-28 13:01:19.019
2019-03-01 09:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	51.15	EUR	2019-02-28 13:01:19.019
2019-03-01 13:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	45.79	EUR	2019-02-28 13:01:19.019
2019-03-01 17:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	52.59	EUR	2019-02-28 13:01:19.019
2019-03-01 21:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	44.19	EUR	2019-02-28 13:01:19.019
2019-03-01 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	41.02	EUR	2019-02-28 13:01:19.019
2019-03-01 06:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	45.00	EUR	2019-02-28 13:01:19.019
2019-03-01 10:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	44.87	EUR	2019-02-28 13:01:19.019
2019-03-01 14:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	43.96	EUR	2019-02-28 13:01:19.019
2019-03-01 18:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	43.48	EUR	2019-02-28 13:01:19.019
2019-03-01 22:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	43.35	EUR	2019-02-28 13:01:19.019
2019-03-01 03:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	48.52	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	46.02	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	45.79	EUR	2019-02-28 13:01:19.019
2019-03-01 19:00:00.000	PT60M	10YNO-1--------2	BZN	NO1 BZN	NO1	45.52	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	40.85	EUR	2019-02-28 13:01:19.019
2019-03-01 04:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	40.40	EUR	2019-02-28 13:01:19.019
2019-03-01 08:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	50.28	EUR	2019-02-28 13:01:19.019
2019-03-01 12:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	47.40	EUR	2019-02-28 13:01:19.019
2019-03-01 16:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	50.79	EUR	2019-02-28 13:01:19.019
2019-03-01 20:00:00.000	PT60M	10YDK-1--------W	BZN	DK1 BZN	DK1	46.53	EUR	2019-02-28 13:01:19.019
2019-03-01 01:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	40.69	EUR	2019-02-28 13:01:19.019
2019-03-01 05:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	55.19	EUR	2019-02-28 13:01:19.019
2019-03-01 09:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	53.88	EUR	2019-02-28 13:01:19.019
2019-03-01 13:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	49.04	EUR	2019-02-28 13:01:19.019
2019-03-01 17:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	64.87	EUR	2019-02-28 13:01:19.019
2019-03-01 21:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	44.19	EUR	2019-02-28 13:01:19.019
2019-03-01 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	41.02	EUR	2019-02-28 13:01:19.019
2019-03-01 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	45.00	EUR	2019-02-28 13:01:19.019
2019-03-01 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	44.87	EUR	2019-02-28 13:01:19.019
2019-03-01 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.96	EUR	2019-02-28 13:01:19.019
2019-03-01 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.48	EUR	2019-02-28 13:01:19.019
2019-03-01 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	43.35	EUR	2019-02-28 13:01:19.019
2019-03-01 03:00:00.000	PT60M	10YLV-1001A00074	BZN	LV BZN	LV	41.92	EUR	2019-02-28 13:01:19.019
2019-03-01 07:00:00.000	PT60M	10YLV-1001A00074	BZN	LV BZN	LV	62.60	EUR	2019-02-28 13:01:19.019
2019-03-01 11:00:00.000	PT60M	10YLV-1001A00074	BZN	LV BZN	LV	51.29	EUR	2019-02-28 13:01:19.019
2019-03-01 15:00:00.000	PT60M	10YLV-1001A00074	BZN	LV BZN	LV	50.64	EUR	2019-02-28 13:01:19.019
2019-03-01 19:00:00.000	PT60M	10YLV-1001A00074	BZN	LV BZN	LV	47.49	EUR	2019-02-28 13:01:19.019
2019-03-01 00:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	40.85	EUR	2019-02-28 13:01:19.019
2019-03-01 04:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	43.39	EUR	2019-02-28 13:01:19.019
2019-03-01 08:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	50.28	EUR	2019-02-28 13:01:19.019
2019-03-01 12:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	45.80	EUR	2019-02-28 13:01:19.019
2019-03-01 16:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	46.20	EUR	2019-02-28 13:01:19.019
2019-03-01 20:00:00.000	PT60M	10Y1001A1001A46L	BZN	SE3 BZN	SE3	45.04	EUR	2019-02-28 13:01:19.019
2019-03-01 01:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	37.23	EUR	2019-02-28 13:01:27.027
2019-03-01 05:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	46.75	EUR	2019-02-28 13:01:27.027
2019-03-01 09:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	52.21	EUR	2019-02-28 13:01:27.027
2019-03-01 13:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	46.91	EUR	2019-02-28 13:01:27.027
2019-03-01 17:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	55.00	EUR	2019-02-28 13:01:27.027
2019-03-01 21:00:00.000	PT60M	10YNL----------L	BZN	NL BZN	NL	45.65	EUR	2019-02-28 13:01:27.027
2019-03-01 02:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	38.94	EUR	2019-02-28 13:01:27.027
2019-03-01 06:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	47.98	EUR	2019-02-28 13:01:27.027
2019-03-01 10:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	53.42	EUR	2019-02-28 13:01:27.027
2019-03-01 14:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	48.66	EUR	2019-02-28 13:01:27.027
2019-03-01 18:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	52.49	EUR	2019-02-28 13:01:27.027
2019-03-01 22:00:00.000	PT60M	10YBE----------2	BZN	BE BZN	BE	44.41	EUR	2019-02-28 13:01:27.027
2019-03-01 03:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	37.33	EUR	2019-02-28 13:01:27.027
2019-03-01 07:00:00.000	PT60M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	49.99	EUR	2019-02-28 13:01:27.027
