DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2020-05-01 03:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	8.77	EUR	2020-04-30 10:34:59.059
2020-05-01 07:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	9.72	EUR	2020-04-30 10:34:59.059
2020-05-01 11:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	6.03	EUR	2020-04-30 10:34:59.059
2020-05-01 15:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	14.39	EUR	2020-04-30 10:34:59.059
2020-05-01 19:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	27.63	EUR	2020-04-30 10:34:59.059
2020-05-01 01:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	11.09	EUR	2020-04-30 12:47:26.026
2020-05-01 05:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	5.45	EUR	2020-04-30 12:47:26.026
2020-05-01 09:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	14.30	EUR	2020-04-30 12:47:26.026
2020-05-01 13:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	4.87	EUR	2020-04-30 12:47:26.026
2020-05-01 17:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	35.99	EUR	2020-04-30 12:47:26.026
2020-05-01 21:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	21.70	EUR	2020-04-30 12:47:26.026
2020-05-01 03:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	2.93	EUR	2020-04-30 12:47:56.056
2020-05-01 07:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	2.00	EUR	2020-04-30 12:47:56.056
2020-05-01 11:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	11.02	EUR	2020-04-30 12:47:56.056
2020-05-01 15:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	11.34	EUR	2020-04-30 12:47:56.056
2020-05-01 19:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	21.77	EUR	2020-04-30 12:47:56.056
2020-05-01 01:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	211.00	RON	2020-04-30 13:20:13.013
2020-05-01 05:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	171.00	RON	2020-04-30 13:20:13.013
2020-05-01 09:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	69.23	RON	2020-04-30 13:20:13.013
2020-05-01 13:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	32.00	RON	2020-04-30 13:20:13.013
2020-05-01 17:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	251.00	RON	2020-04-30 13:20:13.013
2020-05-01 00:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	4.00	EUR	2020-04-30 14:17:56.056
2020-05-01 04:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	3.00	EUR	2020-04-30 14:17:56.056
2020-05-01 08:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	3.01	EUR	2020-04-30 14:17:56.056
2020-05-01 12:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	1.70	EUR	2020-04-30 14:17:56.056
