DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	Price	Currency	UpdateTime
2020-06-01 02:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	7.43	EUR	2020-05-31 10:34:23.023
2020-06-01 06:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	28.29	EUR	2020-05-31 10:34:23.023
2020-06-01 10:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	28.33	EUR	2020-05-31 10:34:23.023
2020-06-01 14:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	22.80	EUR	2020-05-31 10:34:23.023
2020-06-01 18:00:00.000	PT60M	10YCS-SERBIATSOV	BZN	RS BZN	RS	36.41	EUR	2020-05-31 10:34:23.023
2020-06-01 00:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	5.56	EUR	2020-05-31 11:46:47.047
2020-06-01 04:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	8.59	EUR	2020-05-31 11:46:47.047
2020-06-01 08:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	3.27	EUR	2020-05-31 11:46:47.047
2020-06-01 12:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	5.00	EUR	2020-05-31 11:46:47.047
2020-06-01 16:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	17.52	EUR	2020-05-31 11:46:47.047
2020-06-01 20:00:00.000	PT60M	10YSK-SEPS-----K	BZN	SK BZN	SK	21.00	EUR	2020-05-31 11:46:47.047
2020-06-01 02:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	9.91	EUR	2020-05-31 11:46:48.048
2020-06-01 06:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	26.04	EUR	2020-05-31 11:46:48.048
2020-06-01 10:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	21.03	EUR	2020-05-31 11:46:48.048
2020-06-01 14:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	18.85	EUR	2020-05-31 11:46:48.048
2020-06-01 18:00:00.000	PT60M	10YHU-MAVIR----U	BZN	HU BZN	HU	39.92	EUR	2020-05-31 11:46:48.048
2020-06-01 00:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	47.49	RON	2020-05-31 12:01:57.057
2020-06-01 04:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	87.59	RON	2020-05-31 12:01:57.057
2020-06-01 08:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	119.48	RON	2020-05-31 12:01:57.057
2020-06-01 12:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	88.20	RON	2020-05-31 12:01:57.057
2020-06-01 16:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	145.33	RON	2020-05-31 12:01:57.057
2020-06-01 20:00:00.000	PT60M	10YRO-TEL------P	BZN	RO BZN	RO	190.00	RON	2020-05-31 12:01:57.057
2020-06-01 02:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	33.50	EUR	2020-05-31 12:46:48.048
2020-06-01 06:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	33.33	EUR	2020-05-31 12:46:48.048
2020-06-01 10:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	34.15	EUR	2020-05-31 12:46:48.048
2020-06-01 14:00:00.000	PT60M	10YES-REE------0	BZN	ES BZN	ES	32.90	EUR	2020-05-31 12:46:48.048
